trakt_id,title,year,director,actors,language,runtime,watchers,votes,comment_count,translations_count,genres,country,certification,rating_1_votes,rating_2_votes,rating_3_votes,rating_4_votes,rating_5_votes,rating_6_votes,rating_7_votes,rating_8_votes,rating_9_votes,rating_10_votes
30474,Hugo,2011,Martin Scorsese,"Asa Butterfield, Ben Kingsley, Chloë Grace Moretz",en,126.0,30267,9172,31,35,"adventure, drama, family",us,PG,80,57,86,213,420,1316,2709,2501,942,848
42597,Midnight in Paris,2011,Woody Allen,"Owen Wilson, Rachel McAdams, Kathy Bates",en,94.0,24086,8997,33,37,"comedy, fantasy, romance",us,PG-13,83,73,81,183,366,1051,2425,2658,1141,936
35414,The Twilight Saga: Breaking Dawn - Part 1,2011,Bill Condon,"Kristen Stewart, Robert Pattinson, Taylor Lautner",en,117.0,48682,9602,33,44,"adventure, fantasy, romance",us,PG-13,514,458,488,835,1372,1998,1461,962,397,1116
39659,Bridesmaids,2011,Paul Feig,"Kristen Wiig, Maya Rudolph, Rose Byrne",en,125.0,33423,8684,45,40,"comedy, romance",us,R,184,107,152,299,601,1650,2296,1844,656,895
35355,Just Go with It,2011,Dennis Dugan,"Adam Sandler, Jennifer Aniston, Brooklyn Decker",en,117.0,36376,8547,38,38,"comedy, romance",us,PG-13,182,111,172,348,698,1978,2416,1345,454,843
14234,Sucker Punch,2011,Zack Snyder,"Emily Browning, Abbie Cornish, Jena Malone",en,110.0,29898,8441,76,33,"action, fantasy, thriller",us,PG-13,308,301,313,542,910,1774,1863,1179,475,776
34777,Cowboys & Aliens,2011,Jon Favreau,"Daniel Craig, Harrison Ford, Olivia Wilde",en,119.0,34298,8436,30,36,"action, science-fiction, thriller, western",us,PG-13,195,177,257,697,1265,2480,1774,865,186,539
26878,50/50,2011,Jonathan Levine,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick",en,100.0,20636,7300,40,33,"comedy, drama",us,R,43,25,31,84,256,882,2241,2312,761,665
35197,The Lincoln Lawyer,2011,Brad Furman,"Matthew McConaughey, Ryan Phillippe, William H. Macy",en,119.0,25097,6973,20,35,"crime, drama, thriller",us,R,42,14,21,42,159,811,2374,2271,567,672
31930,I Am Number Four,2011,D.J. Caruso,"Alex Pettyfer, Dianna Agron, Teresa Palmer",en,109.0,31143,7608,33,32,"action, adventure, science-fiction, thriller",us,PG-13,160,122,286,499,944,2120,1745,896,260,576
16985,The Mechanic,2011,Simon West,"Jason Statham, Ben Foster, Donald Sutherland",en,93.0,34153,7242,29,36,"action, crime, thriller",us,R,90,37,73,177,562,1777,2364,1220,344,598
39712,Final Destination 5,2011,Steven Quale,"Nicholas D'Agosto, Emma Bell, Miles Fisher",en,91.0,34112,7414,50,38,"horror, mystery",us,R,106,106,159,435,1099,2408,1621,797,225,458
27420,Scream 4,2011,Wes Craven,"David Arquette, Neve Campbell, Courteney Cox",en,111.0,24954,6796,62,40,"horror, mystery",us,R,104,65,109,354,768,2095,1612,913,272,504
35279,Hanna,2011,Joe Wright,"Saoirse Ronan, Eric Bana, Cate Blanchett",en,111.0,22420,6459,44,34,"action, adventure, thriller",us,PG-13,90,36,55,157,395,1349,2092,1325,375,585
33289,Unknown,2011,Jaume Collet-Serra,"Liam Neeson, Diane Kruger, January Jones",en,113.0,22469,6357,26,36,"action, mystery, thriller",us,PG-13,65,32,42,120,473,1442,2234,1199,275,475
27584,No Strings Attached,2011,Ivan Reitman,"Natalie Portman, Ashton Kutcher, Kevin Kline",en,107.0,24195,6456,21,35,"comedy, romance",us,R,88,72,142,359,658,1818,1673,903,233,510
36940,Bad Teacher,2011,Jake Kasdan,"Cameron Diaz, Justin Timberlake, Jason Segel",en,92.0,27572,6662,23,36,comedy,us,R,181,151,289,679,1223,1909,1203,530,131,366
30573,Battle: Los Angeles,2011,Jonathan Liebesman,"Aaron Eckhart, Ramón Rodríguez, Will Rothhaar",en,116.0,23924,6095,42,36,"action, science-fiction",us,PG-13,187,147,274,449,905,1500,1312,680,175,466
41653,Johnny English Reborn,2011,Oliver Parker,"Rowan Atkinson, Gillian Anderson, Dominic West",en,101.0,25411,5707,13,39,"action, comedy, crime",gb,PG,80,56,160,244,546,1514,1641,793,215,458
34503,Tinker Tailor Soldier Spy,2011,Tomas Alfredson,"Gary Oldman, Colin Firth, Tom Hardy",en,127.0,17714,5343,26,33,"drama, mystery, thriller",gb,R,121,59,77,202,335,900,1599,1209,376,465
34506,The Change-Up,2011,David Dobkin,"Jason Bateman, Ryan Reynolds, Leslie Mann",en,112.0,21378,5322,14,36,comedy,us,R,73,118,96,274,472,1479,1492,725,165,428
42338,Tower Heist,2011,Brett Ratner,"Ben Stiller, Eddie Murphy, Casey Affleck",en,104.0,20482,5333,23,30,"action, comedy",us,PG-13,78,40,92,223,591,1690,1518,583,145,373
35595,Margin Call,2011,J.C. Chandor,"Kevin Spacey, Zachary Quinto, Paul Bettany",en,107.0,20561,5068,27,31,"drama, thriller",us,R,63,25,30,92,274,921,1703,1220,310,430
43676,The Thing,2011,Matthijs van Heijningen Jr.,"Mary Elizabeth Winstead, Joel Edgerton, Ulrich Thomsen",en,103.0,18970,5277,39,33,"horror, mystery, science-fiction",us,R,86,50,168,246,527,1395,1485,697,234,389
26876,The Green Hornet,2011,Michel Gondry,"Seth Rogen, Jay Chou, Cameron Diaz",en,119.0,21843,5584,26,34,"action, comedy, crime, superhero",us,PG-13,174,161,260,633,1047,1501,1013,419,78,298
52738,We Need to Talk About Kevin,2011,Lynne Ramsay,"Tilda Swinton, John C. Reilly, Ezra Miller",en,113.0,11928,4852,36,26,"drama, thriller",gb,R,44,30,50,74,221,515,1439,1513,561,405
27476,The Smurfs,2011,Raja Gosnell,"Hank Azaria, Neil Patrick Harris, Jayma Mays",en,103.0,25043,5375,15,39,"adventure, animation, comedy, fantasy, family",us,PG,193,209,231,425,908,1415,958,459,164,412
52591,Ghost Rider: Spirit of Vengeance,2011,"Mark Neveldine, Brian Taylor","Nicolas Cage, Fergus Riordan, Violante Placido",en,96.0,24884,5775,22,38,"action, fantasy, thriller, superhero",us,PG-13,403,332,559,912,1204,1049,599,312,98,307
45566,The Skin I Live In,2011,Pedro Almodóvar,"Antonio Banderas, Elena Anaya, Marisa Paredes",es,120.0,13138,4722,27,31,"drama, mystery, horror, thriller",es,R,53,40,37,90,245,484,1177,1552,597,446
54823,We Bought a Zoo,2011,Cameron Crowe,"Matt Damon, Scarlett Johansson, Thomas Haden Church",en,124.0,17938,4680,34,32,"comedy, drama, family",us,PG,37,32,36,94,274,869,1520,971,346,501
45166,Colombiana,2011,Olivier Megaton,"Zoe Saldaña, Cliff Curtis, Callum Blue",en,108.0,18986,4760,21,31,"action, crime, drama, thriller",us,PG-13,65,75,53,116,335,1139,1445,758,259,515
44682,Melancholia,2011,Lars von Trier,"Kirsten Dunst, Charlotte Gainsbourg, Kiefer Sutherland",en,136.0,11109,4587,38,31,"drama, science-fiction",dk,R,110,87,105,171,290,674,1070,1121,479,480
24422,Immortals,2011,Tarsem Singh,"Henry Cavill, Mickey Rourke, Stephen Dorff",en,110.0,18086,4786,27,32,"action, drama, fantasy",us,R,106,107,120,392,621,1405,955,537,139,404
54976,The Artist,2011,Michel Hazanavicius,"Jean Dujardin, Bérénice Bejo, John Goodman",fr,100.0,9238,4167,22,33,"comedy, drama, romance",fr,PG-13,52,29,34,77,146,422,1010,1236,654,507
56109,Shame,2011,Steve McQueen,"Michael Fassbender, Carey Mulligan, James Badge Dale",en,102.0,10891,4299,32,31,drama,gb,NC-17,79,52,76,140,356,816,1235,900,318,327
47053,The Descendants,2011,Alexander Payne,"George Clooney, Shailene Woodley, Amara Miller",en,115.0,12198,4176,18,32,"comedy, drama",us,R,63,28,26,79,261,746,1450,995,250,278
35776,Arthur Christmas,2011,Sarah Smith,"James McAvoy, Hugh Laurie, Bill Nighy",en,97.0,20117,4066,19,37,"animation, family, comedy, drama, holiday",us,PG,39,27,30,58,181,741,1205,925,372,487
36408,One Day,2011,Lone Scherfig,"Anne Hathaway, Jim Sturgess, Tom Mison",en,107.0,12923,4083,37,31,"drama, romance",us,PG-13,48,26,85,91,243,630,1153,938,381,487
24733,Priest,2011,Scott Stewart,"Paul Bettany, Karl Urban, Lily Collins",en,87.0,16992,4426,29,38,"horror, action, fantasy",us,PG-13,143,88,177,309,720,1189,929,459,123,288
40845,War Horse,2011,Steven Spielberg,"Jeremy Irvine, Peter Mullan, Emily Watson",en,146.0,12304,3988,21,37,"war, history, adventure, drama",us,PG-13,60,30,39,107,216,561,1254,899,374,448
42721,Attack the Block,2011,Joe Cornish,"John Boyega, Jodie Whittaker, Nick Frost",en,88.0,12248,4080,32,28,"action, comedy, science-fiction",fr,R,72,37,69,130,269,930,1214,773,276,309
34070,Killer Elite,2011,Gary McKendry,"Jason Statham, Clive Owen, Robert De Niro",en,116.0,14773,4052,10,36,"action, adventure, thriller",au,R,67,96,56,146,334,1148,1219,503,136,347
5519,The Ides of March,2011,George Clooney,"Ryan Gosling, George Clooney, Philip Seymour Hoffman",en,101.0,11014,3841,18,32,drama,us,R,58,21,31,64,227,775,1461,811,156,237
41645,Mr. Popper's Penguins,2011,Mark Waters,"Jim Carrey, Carla Gugino, Angela Lansbury",en,94.0,15333,3806,12,37,"comedy, family",us,PG,66,64,84,263,558,1226,808,364,109,264
4434,The Tree of Life,2011,Terrence Malick,"Brad Pitt, Jessica Chastain, Hunter McCracken",en,139.0,7938,3595,35,31,"drama, fantasy",us,PG-13,178,130,120,193,299,604,636,621,323,490
46763,Take Shelter,2011,Jeff Nichols,"Michael Shannon, Jessica Chastain, Shea Whigham",en,120.0,9176,3457,29,32,"drama, thriller, horror",us,R,44,30,30,77,184,569,1111,819,320,273
44675,30 Minutes or Less,2011,Ruben Fleischer,"Jesse Eisenberg, Danny McBride, Aziz Ansari",en,83.0,12865,3670,17,35,"action, adventure, comedy",us,R,64,55,95,279,563,1090,894,339,75,216
46448,The Muppets,2011,James Bobin,"Jason Segel, Amy Adams, Chris Cooper",en,103.0,12985,3413,10,29,"comedy, musical, family, music",us,PG,52,27,42,109,241,662,979,663,278,360
23966,Conan the Barbarian,2011,Marcus Nispel,"Jason Momoa, Stephen Lang, Rachel Nichols",en,113.0,13907,3696,20,31,"action, adventure, fantasy",us,R,139,152,180,386,740,909,579,274,72,265
34041,Hall Pass,2011,"Bobby Farrelly, Peter Farrelly","Owen Wilson, Jason Sudeikis, Jenna Fischer",en,105.0,14830,3588,11,31,"comedy, romance",us,R,96,76,170,293,612,1053,700,318,59,211
43102,A Separation,2011,Asghar Farhadi,"Leila Hatami, Payman Maadi, Sareh Bayat",fa,123.0,6070,2995,19,32,drama,ir,PG-13,31,21,13,21,57,146,502,980,690,534
53307,Paranormal Activity 3,2011,"Ariel Schulman, Henry Joost","Katie Featherston, Sprague Grayden, Lauren Bittner",en,83.0,12297,3467,11,33,"horror, mystery",us,R,92,96,125,288,582,992,636,318,88,250
34673,Red Riding Hood,2011,Catherine Hardwicke,"Amanda Seyfried, Gary Oldman, Billy Burke",en,100.0,12004,3481,19,30,"thriller, fantasy, horror, drama, mystery, romance",ca,PG-13,139,86,149,292,589,891,684,306,119,226
39764,Blitz,2011,Elliott Lester,"Jason Statham, Paddy Considine, Aidan Gillen",en,97.0,13790,3344,19,37,"action, crime, thriller",us,R,75,29,60,189,367,1075,836,363,98,252
41588,Fright Night,2011,Craig Gillespie,"Anton Yelchin, Colin Farrell, Toni Collette",en,106.0,10912,3281,24,29,"comedy, horror",us,R,50,40,52,142,330,1016,961,381,85,224
13967,Season of the Witch,2011,Dominic Sena,"Nicolas Cage, Ron Perlman, Ulrich Thomsen",en,95.0,12209,3488,19,31,"action, adventure, fantasy",us,PG-13,160,127,165,376,634,895,554,289,83,205
39404,Another Earth,2011,Mike Cahill,"Brit Marling, William Mapother, Matthew-Lee Erlbach",en,92.0,8777,3207,22,30,"drama, science-fiction",us,PG-13,74,39,61,109,260,767,920,561,183,232
31279,Gnomeo & Juliet,2011,Kelly Asbury,"James McAvoy, Emily Blunt, Michael Caine",en,84.0,14268,3179,15,37,"animation, family",gb,G,84,95,103,220,516,812,567,343,104,335
54694,Detachment,2011,Tony Kaye,"Adrien Brody, Marcia Gay Harden, James Caan",en,98.0,7299,2820,26,29,drama,us,NR,37,17,26,42,109,269,668,860,420,372
52940,Carnage,2011,Roman Polanski,"Jodie Foster, Kate Winslet, Christoph Waltz",en,80.0,6391,2896,22,30,"comedy, drama",de,R,35,21,22,59,169,454,953,740,237,206
36942,The Three Musketeers,2011,Paul W. S. Anderson,"Logan Lerman, Milla Jovovich, Matthew Macfadyen",en,110.0,12285,3158,19,33,"action, adventure, thriller",us,PG-13,95,101,129,233,505,883,624,286,97,204
32654,Drive Angry,2011,Patrick Lussier,"Nicolas Cage, Amber Heard, William Fichtner",en,104.0,12463,3211,24,30,"action, crime, fantasy, thriller",us,R,154,92,144,368,635,771,523,241,63,220
42895,Abduction,2011,John Singleton,"Taylor Lautner, Lily Collins, Alfred Molina",en,106.0,10850,3047,20,38,"action, mystery, thriller",us,PG-13,117,116,152,251,512,737,568,324,82,188
62438,From Up on Poppy Hill,2011,Goro Miyazaki,"Masami Nagasawa, Junichi Okada, Keiko Takeshita",ja,91.0,7265,2676,10,32,"drama, anime, romance",jp,PG,9,14,12,36,85,272,819,846,297,286
16662,Inception,2010,Christopher Nolan,"Leonardo DiCaprio, Joseph Gordon-Levitt, Ken Watanabe",en,148.0,244299,74216,204,40,"action, adventure, science-fiction",us,PG-13,293,179,213,414,924,2791,7519,17371,20422,24089
6422,Shutter Island,2010,Martin Scorsese,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley",en,138.0,119562,37960,84,37,"drama, mystery, thriller",us,R,132,100,109,282,567,2285,5624,12696,8923,7241
5355,Iron Man 2,2010,Jon Favreau,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle",en,124.0,159536,39290,92,42,"action, adventure, science-fiction, superhero",us,PG-13,212,184,326,958,2246,7138,12244,9004,2765,4213
7228,Harry Potter and the Deathly Hallows: Part 1,2010,David Yates,"Daniel Radcliffe, Emma Watson, Rupert Grint",en,146.0,158902,33682,68,44,"adventure, fantasy",gb,PG-13,208,112,149,389,934,3171,7898,10132,4517,6171
5405,How to Train Your Dragon,2010,"Chris Sanders, Dean DeBlois","Jay Baruchel, Gerard Butler, Craig Ferguson",en,98.0,123014,29654,66,39,"adventure, animation, fantasy, family",us,PG,137,66,60,140,442,1775,5410,9604,5849,6171
12496,Despicable Me,2010,"Pierre Coffin, Chris Renaud","Steve Carell, Jason Segel, Miranda Cosgrove",en,95.0,126281,28823,56,43,"animation, family, comedy, science-fiction, crime",us,PG,193,102,119,325,823,3090,7722,9132,3552,3765
5407,Toy Story 3,2010,Lee Unkrich,"Tom Hanks, Tim Allen, Joan Cusack",en,102.0,103522,26895,53,43,"animation, comedy, family",us,G,167,70,80,244,558,2171,5154,8108,4965,5377
25084,Tangled,2010,"Nathan Greno, Byron Howard","Mandy Moore, Zachary Levi, Donna Murphy",en,100.0,102963,24353,56,39,"animation, family, musical, adventure",us,PG,160,88,84,244,720,2532,5932,7135,3159,4299
24279,The Social Network,2010,David Fincher,"Jesse Eisenberg, Andrew Garfield, Armie Hammer",en,121.0,78993,23785,77,39,drama,us,PG-13,165,81,101,292,782,2682,6726,7293,2969,2694
14160,Kick-Ass,2010,Matthew Vaughn,"Aaron Taylor-Johnson, Chloë Grace Moretz, Nicolas Cage",en,118.0,79567,21197,50,38,"action, crime, superhero",us,R,146,107,162,370,760,2502,5911,6724,2246,2269
13716,Scott Pilgrim vs. the World,2010,Edgar Wright,"Michael Cera, Mary Elizabeth Winstead, Ellen Wong",en,113.0,67459,20742,100,39,"action, comedy, romance",us,PG-13,203,146,200,344,686,1846,4488,5797,3308,3724
29936,Black Swan,2010,Darren Aronofsky,"Natalie Portman, Mila Kunis, Vincent Cassel",en,108.0,55625,19536,84,37,"drama, thriller, horror",us,R,192,128,140,309,619,1673,3852,6444,3441,2738
12601,TRON: Legacy,2010,Joseph Kosinski,"Garrett Hedlund, Olivia Wilde, Jeff Bridges",en,126.0,72835,17264,85,36,"action, adventure, science-fiction",us,PG,164,126,195,505,1328,3456,4749,3424,1308,2009
7070,Alice in Wonderland,2010,Tim Burton,"Mia Wasikowska, Johnny Depp, Anne Hathaway",en,108.0,61175,16247,29,37,"fantasy, adventure, family",us,,257,206,277,766,1594,4005,4130,2622,907,1483
24505,Megamind,2010,Tom McGrath,"Will Ferrell, Brad Pitt, Tina Fey",en,96.0,58275,13945,36,39,"action, animation, comedy, science-fiction, family, superhero",us,PG,94,62,86,216,537,1952,4304,3692,1282,1719
30866,The King's Speech,2010,Tom Hooper,"Colin Firth, Geoffrey Rush, Helena Bonham Carter",en,118.0,34513,12664,39,36,"drama, history",gb,R,71,34,32,89,216,876,2631,4790,2226,1699
25704,RED,2010,Robert Schwentke,"Bruce Willis, John Malkovich, Morgan Freeman",en,111.0,53575,12644,38,38,"action, adventure, comedy, crime, thriller",us,PG-13,108,56,74,226,553,1986,4138,3182,914,1407
12589,The Book of Eli,2010,"Albert Hughes, Allen Hughes","Denzel Washington, Gary Oldman, Mila Kunis",en,118.0,43455,12655,26,38,"action, science-fiction, thriller",us,R,153,85,134,466,767,2267,3684,2839,941,1319
24230,Easy A,2010,Will Gluck,"Emma Stone, Penn Badgley, Amanda Bynes",en,93.0,41665,12219,42,35,comedy,us,PG-13,92,69,99,251,600,2258,3892,2955,844,1159
16982,The Expendables,2010,Sylvester Stallone,"Sylvester Stallone, Jason Statham, Jet Li",en,103.0,47485,12543,27,39,"action, thriller, adventure",us,R,193,166,220,760,1183,3215,3446,1752,534,1073
14027,The Town,2010,Ben Affleck,"Ben Affleck, Jeremy Renner, Rebecca Hall",en,125.0,39077,10981,44,40,"crime, drama, thriller",us,R,84,27,43,130,309,1284,3586,3470,1014,1034
16981,Salt,2010,Phillip Noyce,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor",en,100.0,47532,11306,46,36,"action, mystery, thriller",us,PG-13,130,92,161,390,916,2869,3412,1861,509,966
29851,127 Hours,2010,Danny Boyle,"James Franco, Kate Mara, Amber Tamblyn",en,94.0,31128,10774,43,36,"adventure, drama, thriller",us,R,93,38,62,179,407,1392,3710,3113,1007,773
5406,Shrek Forever After,2010,Mike Mitchell,"Mike Myers, Eddie Murphy, Cameron Diaz",en,93.0,47240,10974,25,44,"adventure, animation, comedy, fantasy, family",us,PG,156,118,195,494,1232,2938,2933,1509,464,935
24772,Grown Ups,2010,Dennis Dugan,"Adam Sandler, Kevin James, Chris Rock",en,102.0,47256,10300,34,35,comedy,us,PG-13,308,226,317,537,990,2484,2332,1534,509,1062
14407,The Twilight Saga: Eclipse,2010,David Slade,"Kristen Stewart, Robert Pattinson, Taylor Lautner",en,124.0,53669,10777,37,40,"adventure, drama, fantasy, romance",us,PG-13,531,425,567,1021,1663,2325,1723,1026,397,1098
29981,True Grit,2010,"Joel Coen, Ethan Coen","Jeff Bridges, Hailee Steinfeld, Matt Damon",en,110.0,28005,9325,37,34,"western, drama, adventure",us,PG-13,66,33,33,113,238,1008,2717,3205,1004,908
16984,The Other Guys,2010,Adam McKay,"Will Ferrell, Mark Wahlberg, Eva Mendes",en,107.0,38835,9600,36,35,"action, comedy",us,PG-13,116,108,146,349,722,2293,2891,1630,476,869
4821,Prince of Persia: The Sands of Time,2010,Mike Newell,"Jake Gyllenhaal, Gemma Arterton, Ben Kingsley",en,116.0,37721,9725,26,37,"action, adventure, fantasy",us,PG-13,131,129,259,505,1003,2490,2505,1538,426,738
20979,Percy Jackson & the Olympians: The Lightning Thief,2010,Chris Columbus,"Logan Lerman, Brandon T. Jackson, Alexandra Daddario",en,118.0,46899,9853,39,35,"adventure, fantasy, family",ca,PG,187,176,306,704,1372,2575,2281,1208,337,706
24931,The Karate Kid,2010,Harald Zwart,"Jaden Smith, Jackie Chan, Taraji P. Henson",en,140.0,35630,9373,20,38,"action, adventure, drama, family",us,PG,174,127,195,477,1061,2634,2260,1314,380,751
32214,Tucker and Dale vs. Evil,2010,Eli Craig,"Tyler Labine, Alan Tudyk, Katrina Bowden",en,89.0,24709,8438,59,29,"comedy, horror",ca,R,44,38,32,97,224,860,2170,2695,1028,1249
11558,Clash of the Titans,2010,Louis Leterrier,"Sam Worthington, Gemma Arterton, Mads Mikkelsen",en,106.0,34986,8548,21,36,"action, adventure, fantasy",us,PG-13,158,229,262,631,1322,2334,1907,930,246,528
27656,Due Date,2010,Todd Phillips,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan",en,95.0,26587,8171,41,33,"comedy, drama",us,R,117,77,162,382,754,2181,2455,1150,324,569
22248,Predators,2010,Nimród Antal,"Adrien Brody, Topher Grace, Alice Braga",en,107.0,30456,8053,43,36,"action, science-fiction, thriller",us,R,101,78,136,360,834,2506,2304,965,256,513
22059,The A-Team,2010,Joe Carnahan,"Liam Neeson, Bradley Cooper, Jessica Biel",en,117.0,34080,7867,20,32,"action, comedy, crime",us,PG-13,114,88,117,386,697,1862,2247,1286,392,678
22685,Resident Evil: Afterlife,2010,Paul W. S. Anderson,"Milla Jovovich, Wentworth Miller, Ali Larter",en,97.0,34792,7991,29,37,"action, adventure, horror, science-fiction",us,R,163,258,274,531,1080,2177,1622,924,250,712
30905,The Fighter,2010,David O. Russell,"Mark Wahlberg, Christian Bale, Amy Adams",en,116.0,20201,7143,18,34,drama,us,R,48,20,21,73,150,652,2045,2582,858,694
24307,Knight and Day,2010,James Mangold,"Tom Cruise, Cameron Diaz, Peter Sarsgaard",en,109.0,31591,7585,30,37,"action, comedy",us,PG-13,107,93,120,297,815,2159,2122,1033,308,531
12693,Robin Hood,2010,Ridley Scott,"Russell Crowe, Cate Blanchett, Max von Sydow",en,140.0,29205,7270,10,39,"adventure, action, history, drama",gb,PG-13,93,70,120,373,616,1826,2215,1132,304,521
16529,The Sorcerer's Apprentice,2010,Jon Turteltaub,"Nicolas Cage, Jay Baruchel, Alfred Molina",en,109.0,29143,7136,18,35,"action, adventure, fantasy",us,PG,116,93,155,427,842,2021,1680,957,264,581
5357,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,Michael Apted,"Georgie Henley, Skandar Keynes, Ben Barnes",en,113.0,31510,6988,16,38,"fantasy, adventure, family",gb,PG,106,59,98,294,787,1904,1826,938,283,692
13968,Hot Tub Time Machine,2010,Steve Pink,"John Cusack, Craig Robinson, Rob Corddry",en,101.0,27693,6815,18,33,"adventure, comedy, science-fiction",us,R,114,86,147,355,666,1986,1660,1019,218,564
29131,Love & Other Drugs,2010,Edward Zwick,"Jake Gyllenhaal, Anne Hathaway, Oliver Platt",en,112.0,22443,6223,25,34,"comedy, drama, romance",us,R,45,44,60,223,411,1288,2001,1285,334,532
